CandidateName,CandidateType,Author,DateAdded,DateLastEdited,Priority,Updated,StartObservability,EndObservability,TransitTime,RejectedReason,RemovedReason,RemovedDt,RA,Dec,dRA,dDec,Magnitude,RMSE_RA,RMSE_Dec,ApproachColor,ExposureTime,NumExposures,Scheduled,Observed,Processed,Submitted,ID,Filter,Guide
A10VYFR,MPC NEO,MPCLogger,2023-07-17 21:18:06,2023-07-21 00:21:38,2,2023-07-20 22:33:36,,,2023-07-21 05:30:00,RMSE,MPCLogger: Target removed from MPC list,2023-07-21 00:21:38,17.6164,-72.2858,3.9,5.34,18.1,397.63,534.83,GREEN,300.0,1.0,0,0,0,0,-6050127321619847369,CLEAR,1
P11Gnx7,MPC NEO,MPCLogger,2023-06-21 02:34:55,2023-06-22 02:25:30,2,2023-06-20 05:02:24,2023-06-21 03:00:00,2023-06-21 10:30:00,2023-06-21 06:50:00,,MPCLogger: Target removed from MPC list,2023-06-22 02:25:30,17.0036,9.9809,2.04,-1.68,21.0,5.57,5.12,GREEN,600.0,2.0,0,0,0,0,-6035468289493998559,CLEAR,1
P21MtSM,MPC NEO,MPCLogger,2023-10-24 18:16:19,2023-11-08 02:46:47,2,2023-10-30 17:16:48,2023-11-01 09:20:00,2023-11-01 16:50:00,2023-11-01 12:50:00,vMag,MPCLogger: Target removed from MPC list,2023-11-08 02:46:47,7.618,40.7652,-0.18,0.42,21.7,165753.29,86934.09,RED,-1.0,-1.0,0,0,0,0,-6004250677643280342,CLEAR,1
3GK1921,MPC NEO,MPCLogger,2023-07-21 23:56:41,2023-07-27 20:41:27,2,2023-07-23 18:14:24,2023-07-24 06:20:00,2023-07-24 12:20:00,2023-07-24 08:30:00,,MPCLogger: Target removed from MPC list,2023-07-27 20:41:27,20.7797,-27.0867,7.8,-1.56,19.9,2.03,1.15,GREEN,600.0,1.0,0,0,0,0,-6003615095387426486,CLEAR,1
P11GnKX,MPC NEO,MPCLogger,2023-06-21 02:34:55,2023-06-22 02:25:30,2,2023-06-20 11:45:36,2023-06-21 03:40:00,2023-06-21 11:10:00,2023-06-21 07:30:00,,MPCLogger: Target removed from MPC list,2023-06-22 02:25:30,17.5961,13.3969,2.04,0.06,21.5,8.31,0.67,ORANGE,600.0,3.0,0,0,0,0,-5993566266857164275,CLEAR,1
P21Mfdf,MPC NEO,MPCLogger,2023-10-20 04:12:17,2023-11-01 01:33:37,2,2023-10-25 17:31:12,2023-10-25 01:00:00,2023-10-25 08:30:00,2023-10-26 04:20:00,vMag,MPCLogger: Target removed from MPC list,2023-11-01 01:33:37,22.7661,14.028,2.1,-0.66,22.6,103.14,40.32,GREEN,-1.0,-1.0,0,0,0,0,-5987489875237336922,CLEAR,1
VAUQ041,MPC NEO,MPCLogger,2023-09-10 16:57:35,2023-09-16 05:30:29,2,2023-09-14 17:02:24,2023-09-14 03:00:00,2023-09-14 05:10:00,2023-09-15 01:00:00,RMSE,MPCLogger: Target removed from MPC list,2023-09-16 05:30:29,16.8054,51.9998,-2.34,0.18,20.9,163568.2,150638.69,RED,600.0,2.0,0,0,0,0,-5971473874099978800,CLEAR,1
GG0235,MPC NEO,MPCLogger,2023-08-29 18:23:32,2023-08-30 02:38:18,2,2023-08-28 16:19:12,2023-08-30 03:00:00,2023-08-30 09:00:00,2023-08-30 05:10:00,vMag,MPCLogger: Target removed from MPC list,2023-08-30 02:38:18,19.9006,-26.8101,0.9,-0.18,22.2,180119.78,56429.73,RED,-1.0,-1.0,0,0,0,0,-5957766453514776834,CLEAR,1
C0HZG35,MPC NEO,MPCLogger,2023-07-10 21:11:43,2023-07-11 16:38:34,2,2023-07-11 01:12:00,2023-07-11 06:30:00,2023-07-11 12:50:00,2023-07-11 08:40:00,,MPCLogger: Target removed from MPC list,2023-07-11 16:38:34,20.1402,-17.5845,-0.18,4.38,21.1,0.6,1.17,GREEN,600.0,3.0,0,0,0,0,-5949888459006303465,CLEAR,1
A10VUVw,MPC NEO,MPCLogger,2023-07-14 23:49:02,2023-07-16 04:37:29,2,2023-07-15 00:43:12,2023-07-15 06:20:00,2023-07-15 12:40:00,2023-07-15 08:40:00,,MPCLogger: Target removed from MPC list,2023-07-16 04:37:29,20.3018,-18.641,-2.4,3.06,19.5,1.18,1.08,GREEN,300.0,1.0,0,0,0,0,-5934227542647810157,CLEAR,1
P21HV6t,MPC NEO,MPCLogger,2023-08-29 18:23:32,2023-09-06 03:51:41,2,2023-08-29 16:19:12,2023-08-30 06:00:00,2023-08-30 12:00:00,2023-08-30 08:20:00,,MPCLogger: Target removed from MPC list,2023-09-06 03:51:41,23.0019,-27.6562,-0.12,2.04,21.3,5.31,9.33,GREEN,600.0,3.0,0,0,0,0,-5913077028063551359,CLEAR,1
P11H1zw,MPC NEO,MPCLogger,2023-07-16 04:37:29,2023-07-17 20:19:19,2,2023-07-16 00:28:48,2023-07-16 09:10:00,2023-07-16 15:30:00,2023-07-16 11:20:00,RMSE,MPCLogger: Target removed from MPC list,2023-07-17 20:19:19,23.1185,-1.3964,0.06,1.8,20.7,23406.12,2149.8,BLACK,600.0,2.0,0,0,0,0,-5909448262990249439,CLEAR,1
P21ILW6,MPC NEO,MPCLogger,2023-09-10 16:57:36,2023-09-13 18:35:04,2,2023-09-10 07:12:00,2023-09-11 06:10:00,2023-09-11 13:40:00,2023-09-10 09:30:00,,MPCLogger: Target removed from MPC list,2023-09-13 18:35:04,0.9975,26.2508,0.18,0.36,20.9,2.38,2.17,GREEN,600.0,2.0,0,0,0,0,-5897804626215142429,CLEAR,1
gb00621,MPC NEO,MPCLogger,2023-09-16 05:30:30,2023-09-17 02:48:03,2,2023-09-16 09:07:12,2023-09-16 07:00:00,2023-09-16 13:20:00,2023-09-16 09:20:00,,MPCLogger: Target removed from MPC list,2023-09-17 02:48:03,1.1694,26.9609,-19.8,3.18,18.5,0.35,0.5,ORANGE,300.0,1.0,0,0,0,0,-5893087251498923665,CLEAR,1
P21PJB0,MPC NEO,MPCLogger,2023-12-17 21:40:46,2023-12-17 21:41:03,2,2023-12-16 23:31:12,2023-12-18 05:50:00,2023-12-18 05:00:00,2023-12-17 09:20:00,vMag,,,7.1905,27.6121,0.06,-0.72,22.3,55.59,27.66,GREEN,-1.0,-1.0,0,0,0,0,-5874285413962652620,,1
SWC0388,MPC NEO,MPCLogger,2023-10-16 22:13:25,2023-10-20 04:12:16,2,2023-10-16 16:04:48,2023-10-17 05:00:00,2023-10-17 12:30:00,2023-10-16 08:30:00,RMSE,MPCLogger: Target removed from MPC list,2023-10-20 04:12:16,2.3094,3.49,1.56,-1.2,20.0,224164.83,30196.73,RED,600.0,1.0,0,0,0,0,-5859318339387860652,,1
P21Hl7b,MPC NEO,MPCLogger,2023-07-27 20:41:27,2023-08-29 18:23:30,2,2023-08-06 16:48:00,2023-08-10 06:10:00,2023-08-10 10:50:00,2023-08-08 08:20:00,vMag,MPCLogger: Target removed from MPC list,2023-08-29 18:23:30,21.4932,52.1079,10.2,2.28,21.6,68679.47,16441.3,ORANGE,-1.0,-1.0,0,0,0,0,-5846043586702405226,CLEAR,1
C8G475Z,MPC NEO,MPCLogger,2023-11-08 02:46:48,2023-12-17 21:40:45,2,2023-11-07 16:04:48,2023-11-08 05:40:00,2023-11-08 13:10:00,2023-11-07 09:00:00,RMSE,MPCLogger: Target removed from MPC list,2023-12-17 21:40:45,4.319,29.2691,9.6,0.18,21.5,120138.04,36997.21,RED,600.0,3.0,0,0,0,0,-5832461755970061837,CLEAR,1
P11JuVL,MPC NEO,MPCLogger,2023-09-14 19:54:59,2023-10-07 03:31:12,2,2023-10-04 17:02:24,2023-10-05 05:30:00,2023-10-05 10:50:00,2023-10-04 07:50:00,dRA/dDec,MPCLogger: Target removed from MPC list,2023-10-07 03:31:12,0.7858,-33.0504,-0.42,0.3,21.3,2683.41,1041.25,GREEN,600.0,3.0,0,0,0,0,-5817821149877354509,CLEAR,1
P11Pour,MPC NEO,MPCLogger,2023-12-17 21:40:46,2023-12-17 21:41:03,2,2023-12-17 06:14:24,2023-12-18 04:00:00,2023-12-18 10:20:00,2023-12-17 06:10:00,vMag,,,4.1404,-7.1338,0.72,1.26,22.3,0.38,0.28,GREEN,-1.0,-1.0,0,0,0,0,-5815681205732807407,,1
P11IxIu,MPC NEO,MPCLogger,2023-09-06 03:51:41,2023-09-10 16:57:34,2,2023-09-06 00:14:24,2023-09-06 04:50:00,2023-09-06 11:10:00,2023-09-06 07:00:00,,MPCLogger: Target removed from MPC list,2023-09-10 16:57:34,22.2175,-8.7749,-2.4,-1.5,21.0,0.95,0.47,GREEN,600.0,2.0,0,0,0,0,-5810747885658304430,,1
P11JuqO,MPC NEO,MPCLogger,2023-09-16 05:30:29,2023-09-20 21:47:12,2,2023-09-15 18:00:00,2023-09-16 07:00:00,2023-09-16 11:40:00,2023-09-17 07:30:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:12,23.4091,-12.1793,-0.3,-1.02,22.1,77066.49,10910.75,BLACK,-1.0,-1.0,0,0,0,0,-5809811289817357004,CLEAR,1
P11JDFC,MPC NEO,MPCLogger,2023-09-16 05:30:29,2023-10-07 03:31:12,2,2023-10-04 16:33:36,,,2023-10-05 06:40:00,vMag,MPCLogger: Target removed from MPC list,2023-10-07 03:31:12,23.7338,-35.304,-0.06,0.72,22.8,107543.29,75065.16,RED,-1.0,-1.0,0,0,0,0,-5783584338785688687,CLEAR,1
xkos329,MPC NEO,MPCLogger,2023-06-21 02:34:55,2023-06-22 02:25:30,2,2023-06-21 01:26:24,,,2023-06-21 06:30:00,Observability,MPCLogger: Target removed from MPC list,2023-06-22 02:25:30,16.5596,-33.1255,-0.36,1.2,19.0,0.58,0.53,GREEN,300.0,1.0,0,0,0,0,-5761024728096763418,CLEAR,1
C94R802,MPC NEO,MPCLogger,2023-06-16 01:16:41,2023-07-18 22:45:32,2,2023-06-15 20:09:36,2023-06-17 00:00:00,2023-06-17 02:30:00,,,MPCLogger: Target removed from MPC list,2023-07-18 22:45:32,9.9699,-6.8933,0.18,0.18,20.6,6.97896840514413,41.69520356108122,GREEN,,,0,0,0,0,-5739563549217461579,CLEAR,1
CA2CQ42,MPC NEO,MPCLogger,2023-12-17 21:40:46,2023-12-17 21:41:02,2,2023-12-17 19:12:00,2023-12-18 06:50:00,2023-12-18 14:20:00,2023-12-17 10:10:00,,,,8.0005,18.6707,9,1.14,20.3,6.2,1.2,GREEN,600.0,1.0,0,0,0,0,-5727509698989000050,,1
P11Jurt,MPC NEO,MPCLogger,2023-09-16 05:30:29,2023-09-20 21:47:12,2,2023-09-16 03:21:36,2023-09-16 07:00:00,2023-09-16 12:00:00,2023-09-17 07:50:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:12,23.767,-17.807,-0.18,-2.22,21.6,2.53,12.46,GREEN,-1.0,-1.0,0,0,0,0,-5708161972715028319,CLEAR,1
P21IPnW,MPC NEO,MPCLogger,2023-09-10 16:57:35,2023-09-13 18:35:04,2,2023-09-10 09:36:00,2023-09-11 08:30:00,2023-09-11 14:50:00,2023-09-10 10:50:00,vMag,MPCLogger: Target removed from MPC list,2023-09-13 18:35:04,2.2717,-0.8219,-0.18,-0.9,21.9,2.06,2.46,GREEN,-1.0,-1.0,0,0,0,0,-5692674073036498994,CLEAR,1
A10WIZ5,MPC NEO,MPCLogger,2023-09-13 18:35:05,2023-09-16 05:30:29,2,2023-09-14 14:09:36,2023-09-14 07:00:00,2023-09-14 14:20:00,2023-09-14 10:10:00,RMSE,MPCLogger: Target removed from MPC list,2023-09-16 05:30:29,1.9462,5.853,-6.6,-11.4,18.8,0.22,0.32,GREEN,300.0,1.0,0,0,0,0,-5653506834448332121,CLEAR,1
JKm001,MPC NEO,MPCLogger,2023-06-22 02:46:21,2023-06-24 02:40:40,2,2023-06-22 16:04:48,2023-06-23 19:00:00,2023-06-23 19:20:00,2023-06-23 15:50:00,vMag,One-time duplicate removal,,2.0369,21.2536,1.44,0.84,22.5,705.46,319.55,GREEN,-1.0,-1.0,0,0,0,0,-5651788960003488771,CLEAR,1
P21G0G2,MPC NEO,MPCLogger,2023-06-20 01:28:58,2023-07-19 02:21:39,2,2023-06-19 16:33:36,2023-06-21 07:10:00,2023-06-21 08:50:00,2023-06-21 11:00:00,,MPCLogger: Target removed from MPC list,2023-07-19 02:21:39,21.1254,4.3883,-0.18,0.18,21.5,5.98,5.71,GREEN,600.0,3.0,0,0,0,0,-5621838484648071006,CLEAR,1
C9HL6Q2,MPC NEO,MPCLogger,2023-09-20 21:47:15,2023-09-23 18:59:11,2,2023-09-22 18:00:00,2023-09-23 01:40:00,2023-09-23 09:10:00,2023-09-23 05:00:00,vMag,MPCLogger: Target removed from MPC list,2023-09-23 18:59:11,21.295,4.9394,0.48,0.66,21.8,10.45,18.11,GREEN,-1.0,-1.0,0,0,0,0,-5619503492525865240,CLEAR,1
P11GiqU,MPC NEO,MPCLogger,2023-06-20 01:28:58,2023-07-18 22:41:04,2,2023-06-20 16:33:36,2023-06-21 06:30:00,2023-06-21 08:50:00,2023-06-21 10:30:00,vMag,MPCLogger: Target removed from MPC list,2023-07-18 22:41:04,20.542,-19.3205,0.3,0.72,21.6,15.61,34.45,GREEN,-1.0,-1.0,0,0,0,0,-5605744581510666812,CLEAR,1
C9EYKK2,MPC NEO,MPCLogger,2023-09-10 16:57:36,2023-09-13 18:35:04,2,2023-09-10 16:48:00,2023-09-11 07:20:00,2023-09-11 15:00:00,2023-09-10 10:40:00,vMag,MPCLogger: Target removed from MPC list,2023-09-13 18:35:04,2.1958,15.989,14.4,2.52,22.6,18.37,3.89,BLACK,-1.0,-1.0,0,0,0,0,-5602020836212446370,CLEAR,1
P11Ge6s,MPC NEO,MPCLogger,2023-06-22 02:46:21,2023-06-23 02:35:18,2,2023-06-21 07:40:48,2023-06-22 07:20:00,2023-06-22 10:50:00,2023-06-22 11:10:00,,MPCLogger: Target removed from MPC list,2023-06-23 02:35:18,21.3351,0.1667,-0.12,0.18,21.1,1.27,1.23,GREEN,600.0,3.0,0,0,0,0,-5580025623011727097,CLEAR,1
C9L82J2,MPC NEO,MPCLogger,2023-10-07 03:31:13,2023-10-16 22:13:23,2,2023-10-06 22:48:00,2023-10-07 05:00:00,2023-10-07 11:20:00,2023-10-06 07:10:00,,MPCLogger: Target removed from MPC list,2023-10-16 22:13:23,0.3839,-3.0519,5.76,-8.4,20.7,0.51,0.31,ORANGE,600.0,2.0,0,0,0,0,-5575853096237590158,CLEAR,1
C9GWYF2,MPC NEO,MPCLogger,2023-09-16 09:14:21,2023-09-20 21:47:12,2,2023-09-16 10:33:36,,,2023-09-16 10:30:00,,MPCLogger: Target removed from MPC list,2023-09-20 21:47:12,2.4421,19.2708,0.6,0.78,20.7,17.14,5.56,GREEN,600.0,2.0,0,0,0,0,-5555813978465237873,CLEAR,1
P11LlaG,MPC NEO,MPCLogger,2023-10-16 22:13:25,2023-10-20 04:12:16,2,2023-10-16 16:33:36,2023-10-17 07:00:00,2023-10-17 13:00:00,2023-10-16 09:20:00,vMag,MPCLogger: Target removed from MPC list,2023-10-20 04:12:16,3.1566,-26.7057,-0.72,-2.7,22.0,2.47,14.49,GREEN,-1.0,-1.0,0,0,0,0,-5548295495111533784,,1
gb00596,MPC NEO,MPCLogger,2023-09-10 16:57:36,2023-09-13 18:35:04,2,2023-09-11 01:55:12,2023-09-11 04:00:00,2023-09-11 09:00:00,2023-09-11 05:00:00,RMSE,MPCLogger: Target removed from MPC list,2023-09-13 18:35:04,20.4561,5.4477,0.3,-1.44,20.0,366.21,81.76,GREEN,600.0,1.0,0,0,0,0,-5534774378258961127,CLEAR,1
P11KESA,MPC NEO,MPCLogger,2023-10-04 21:56:44,2023-10-07 03:31:12,2,2023-10-04 16:48:00,2023-10-05 02:00:00,2023-10-05 09:30:00,2023-10-05 05:30:00,,MPCLogger: Target removed from MPC list,2023-10-07 03:31:12,22.5653,4.9591,-4.86,5.7,20.4,159.47,21.71,ORANGE,600.0,1.0,0,0,0,0,-5525397077408609003,CLEAR,1
C7DG6ZZ,MPC NEO,MPCLogger,2023-09-23 18:59:11,2023-09-28 18:51:21,2,2023-09-25 16:04:48,2023-09-26 04:00:00,2023-09-26 10:20:00,2023-09-26 06:10:00,vMag,MPCLogger: Target removed from MPC list,2023-09-28 18:51:21,22.6729,-3.8098,-0.18,-0.12,26.0,84333.18,23131.27,RED,-1.0,-1.0,0,0,0,0,-5515473633995329113,CLEAR,1
scax100,MPC NEO,MPCLogger,2023-07-18 22:37:28,2023-07-29 00:59:05,2,2023-07-26 16:33:36,2023-07-27 22:20:00,2023-07-28 05:50:00,2023-07-28 01:40:00,vMag,MPCLogger: Target removed from MPC list,2023-07-29 00:59:05,14.2247,2.0837,0.18,-0.06,23.9,33294.26,16215.43,ORANGE,-1.0,-1.0,0,0,0,0,-5504551930843823780,CLEAR,1
P21GlSB,MPC NEO,MPCLogger,2023-06-20 01:28:58,2023-07-18 22:41:04,2,2023-06-20 07:55:12,2023-06-21 01:10:00,2023-06-21 08:40:00,2023-06-21 05:00:00,vMag,MPCLogger: Target removed from MPC list,2023-07-18 22:41:04,15.1176,13.933,1.56,1.2,21.9,36.44,25.27,GREEN,-1.0,-1.0,0,0,0,0,-5485219431576589314,CLEAR,1
P11HEJk,MPC NEO,MPCLogger,2023-08-08 00:19:22,2023-08-29 18:23:30,2,2023-08-06 20:38:24,2023-08-10 04:30:00,2023-08-10 09:50:00,2023-08-08 06:50:00,vMag,MPCLogger: Target removed from MPC list,2023-08-29 18:23:30,20.0348,-33.1907,0.24,-0.96,21.6,719.01,265.06,RED,-1.0,-1.0,0,0,0,0,-5473963421748005474,CLEAR,1
A10VQx5,MPC NEO,MPCLogger,2023-07-13 16:44:34,2023-07-17 20:19:19,2,2023-07-15 16:33:36,,,2023-07-16 12:10:00,RMSE,MPCLogger: Target removed from MPC list,2023-07-17 20:19:19,23.9866,-59.8383,22.8,7.8,19.0,90815.14,125561.1,RED,300.0,1.0,0,0,0,0,-5467199140546614295,CLEAR,1
P11GMvV,MPC NEO,MPCLogger,2023-07-06 23:12:29,2023-07-18 22:45:32,2,2023-07-07 23:16:48,,,2023-07-07 13:00:00,vMag,MPCLogger: Target removed from MPC list,2023-07-18 22:45:32,0.1403,36.9393,1.08,1.02,21.8,179.45,213.77,GREEN,-1.0,-1.0,0,0,0,0,-5467146073676752332,CLEAR,1
CA182Y2,MPC NEO,MPCLogger,2023-12-17 21:40:46,2023-12-17 21:41:02,2,2023-12-17 16:19:12,2023-12-18 00:00:00,2023-12-18 07:30:00,2023-12-17 03:20:00,vMag,,,1.2651,22.9716,4.5,-0.06,21.8,10.29,0.51,GREEN,-1.0,-1.0,0,0,0,0,-5463626581532743092,,1
C9GDYH2,MPC NEO,MPCLogger,2023-09-10 16:57:36,2023-09-13 18:35:04,2,2023-09-10 16:19:12,2023-09-11 07:30:00,2023-09-11 14:00:00,2023-09-10 10:00:00,RMSE,MPCLogger: Target removed from MPC list,2023-09-13 18:35:04,1.4562,46.3834,-10.8,-4.14,21.1,143316.55,157474.13,RED,600.0,3.0,0,0,0,0,-5463156792467443774,CLEAR,1
3FD6B21,MPC NEO,MPCLogger,2023-06-16 01:16:41,2023-07-18 22:45:32,2,2023-06-16 16:04:48,,,,Observability,MPCLogger: Target removed from MPC list,2023-07-18 22:45:32,20.1208,-64.0806,11.4,5.52,20.5,1.7117457774826723,2.0327238748067216,ORANGE,,,0,0,0,0,-5460698525057004083,CLEAR,1
P11GVvJ,MPC NEO,MPCLogger,2023-07-14 23:49:02,2023-07-17 20:19:19,2,2023-07-15 11:02:24,2023-07-16 07:40:00,2023-07-16 14:00:00,2023-07-16 09:50:00,,MPCLogger: Target removed from MPC list,2023-07-17 20:19:19,21.6548,-20.1324,0.12,0.36,21.4,1.14,1.5,GREEN,600.0,3.0,0,0,0,0,-5428392963921633056,CLEAR,1
P21LQPZ,MPC NEO,MPCLogger,2023-10-16 22:13:24,2023-10-20 04:12:16,2,2023-10-16 09:21:36,2023-10-17 06:30:00,2023-10-17 12:50:00,2023-10-16 08:50:00,vMag,MPCLogger: Target removed from MPC list,2023-10-20 04:12:16,2.5994,-11.179,-0.6,0.6,21.7,3.78,4.63,GREEN,-1.0,-1.0,0,0,0,0,-5409511621244884702,,1
P21G9o6,MPC NEO,MPCLogger,2023-06-21 02:34:55,2023-06-22 02:25:30,2,2023-06-20 16:19:12,2023-06-21 02:10:00,2023-06-21 08:40:00,2023-06-21 06:10:00,vMag,MPCLogger: Target removed from MPC list,2023-06-22 02:25:30,16.2597,-2.4242,1.02,0.9,21.9,5.66,5.14,GREEN,-1.0,-1.0,0,0,0,0,-5405053653978818743,CLEAR,1
P11HCBv,MPC NEO,MPCLogger,2023-08-08 00:19:22,2023-08-29 18:23:30,2,2023-08-07 16:19:12,2023-08-09 06:00:00,2023-08-09 07:50:00,2023-08-08 08:10:00,Observability,MPCLogger: Target removed from MPC list,2023-08-29 18:23:30,21.4888,-19.369,-0.66,-1.02,21.1,31.88,49.54,GREEN,600.0,3.0,0,0,0,0,-5402932250090836958,CLEAR,1
P11HCwQ,MPC NEO,MPCLogger,2023-08-08 00:19:22,2023-08-29 18:23:30,2,2023-08-07 16:04:48,2023-08-10 05:20:00,2023-08-10 10:50:00,2023-08-08 07:50:00,vMag,MPCLogger: Target removed from MPC list,2023-08-29 18:23:30,21.021,-6.6007,-0.66,0.12,21.9,242.04,43.99,GREEN,-1.0,-1.0,0,0,0,0,-5398016096040470937,CLEAR,1
3J91621,MPC NEO,MPCLogger,2023-09-10 16:57:35,2023-09-16 05:30:29,2,2023-09-14 16:48:00,,,2023-09-15 05:50:00,Observability,MPCLogger: Target removed from MPC list,2023-09-16 05:30:29,21.4773,-35.3542,-1.14,3.96,20.1,39.35,11.21,GREEN,600.0,1.0,0,0,0,0,-5374109503941085391,CLEAR,1
